+-------------------------------------+-------+
|                Symbol               | Count |
|           put_files_struct          |   1   |
|             unlazy_walk             |   3   |
|            tty_write_room           |   2   |
|            group_sched_in           |   1   |
|         acct_account_cputime        |   1   |
|          generic_permission         |   20  |
|        perf_log_itrace_start        |   1   |
|             cap_capable             |   10  |
|             commit_creds            |   1   |
|              __close_fd             |   5   |
|          security_mmap_addr         |   16  |
|           perf_swevent_add          |   1   |
|               exit_sem              |   1   |
|           track_pfn_remap           |   2   |
|          ext4_release_file          |   5   |
|           setup_arg_pages           |   1   |
|           filename_lookup           |   3   |
|        rcu_process_callbacks        |   1   |
|           __vma_link_file           |   21  |
|              copy_page              |   10  |
|               sys_mmap              |   8   |
|             vma_rb_erase            |   4   |
|          disassociate_ctty          |   1   |
|        tty_buffer_space_avail       |   2   |
|             path_noexec             |   8   |
|        flush_signal_handlers        |   1   |
|            task_work_add            |   6   |
|            _copy_to_user            |   6   |
|              sys_munmap             |   1   |
|            anon_vma_clone           |   7   |
|          atime_needs_update         |   10  |
|              rcu_all_qs             |   2   |
|             revert_creds            |   3   |
|            __dentry_kill            |   1   |
|         xfer_secondary_pool         |   1   |
|             __fdget_pos             |   2   |
|      local_apic_timer_interrupt     |   1   |
|          __local_bh_enable          |   1   |
|         __pagevec_lru_add_fn        |   20  |
|       vma_interval_tree_insert      |   22  |
|              vfs_write              |   1   |
|             unmap_region            |   4   |
|            vm_mmap_pgoff            |   12  |
|            do_group_exit            |   1   |
|           _copy_from_user           |   1   |
|             pipe_release            |   1   |
|           ___pmd_free_tlb           |   2   |
|        calc_global_load_tick        |   1   |
|         special_mapping_name        |   2   |
| lru_cache_add_active_or_unevictable |   20  |
|      __inode_wait_for_writeback     |   1   |
|               vm_mmap               |   4   |
|          __inode_permission         |   20  |
|           _mix_pool_bytes           |   2   |
|               may_open              |   3   |
|            destroy_inode            |   1   |
|             profile_tick            |   1   |
|        hrtimer_try_to_cancel        |   1   |
|         _atomic_dec_and_lock        |   1   |
|            pte_alloc_one            |   7   |
|            link_path_walk           |   7   |
|           ___pte_free_tlb           |   8   |
|              __put_cred             |   3   |
|       vma_gap_callbacks_rotate      |   22  |
|       __hrtimer_get_next_event      |   1   |
|          lru_add_drain_cpu          |   9   |
|    __perf_event__output_id_sample   |   5   |
|        native_irq_return_iret       |   58  |
|        switch_task_namespaces       |   1   |
|       _install_special_mapping      |   2   |
|            free_pipe_info           |   1   |
|         lockref_get_not_zero        |   3   |
|             local_clock             |   7   |
|           extract_entropy           |   1   |
|            taskstats_exit           |   1   |
|              exit_idle              |   1   |
|          remove_wait_queue          |   1   |
|       update_rq_clock.part.83       |   2   |
|            mprotect_fixup           |   5   |
|                memcpy               |   70  |
|          task_ctx_sched_out         |   1   |
|            cap_mmap_file            |   12  |
|       locks_free_lock_context       |   1   |
|             __do_softirq            |   1   |
|             lookup_fast             |   16  |
|            vmacache_find            |   71  |
|            walk_component           |   12  |
|            retint_kernel            |   57  |
|             native_iret             |   58  |
|           anon_vma_prepare          |   21  |
|               sys_open              |   3   |
|        __mod_zone_page_state        |  113  |
|             dentry_free             |   1   |
|      free_pages_and_swap_cache      |   4   |
|         cred_has_capability         |   10  |
|           __task_pid_nr_ns          |   10  |
|      __install_special_mapping      |   2   |
|          selinux_mmap_addr          |   16  |
|            ldsem_up_read            |   1   |
|          hrtimer_interrupt          |   1   |
|           wake_up_process           |   1   |
|        perf_event_idx_default       |   1   |
|           task_tgid_nr_ns           |   10  |
|            get_align_mask           |   10  |
|         security_inode_free         |   1   |
|              sys_access             |   3   |
|           tty_write_unlock          |   1   |
|            get_empty_filp           |   3   |
|             __fdget_raw             |   4   |
|            iov_iter_init            |   1   |
|         pat_pagerange_is_ram        |   2   |
|       event_sched_in.isra.106       |   1   |
|              pty_write              |   2   |
|           __legitimize_mnt          |   3   |
|          perf_event_aux_ctx         |  220  |
|                mmput                |   1   |
|               path_get              |   3   |
|             expand_stack            |   1   |
|             clear_inode             |   1   |
|                evict                |   1   |
|           expand_downwards          |   1   |
|              mm_release             |   1   |
|           perf_pmu_nop_txn          |   1   |
|        account_entity_dequeue       |   1   |
|             memset_erms             |   25  |
|              fd_install             |   3   |
|           ldsem_down_read           |   1   |
|          security_file_open         |   3   |
|              down_read              |   3   |
|          strncpy_from_user          |   6   |
|            do_output_char           |   1   |
|             strnlen_user            |   22  |
|          free_inode_nonrcu          |   1   |
|          reusable_anon_vma          |   14  |
|          lockref_put_return         |   14  |
|          tty_ldisc_ref_wait         |   1   |
|              sys_getcwd             |   1   |
|            tlb_gather_mmu           |   5   |
|                __fput               |   6   |
|     selinux_file_alloc_security     |   3   |
|             n_tty_write             |   1   |
|           get_pwq.isra.22           |   1   |
|      truncate_inode_pages_final     |   1   |
|       syscall_return_slowpath       |   2   |
|            pty_write_room           |   2   |
|         update_min_vruntime         |   2   |
|             kmalloc_slab            |   3   |
|             kill_fasync             |   1   |
|      syscall_return_via_sysret      |   1   |
|       get_task_policy.part.29       |   31  |
|            add_wait_queue           |   1   |
|            hrtick_update            |   1   |
|              mutex_lock             |   4   |
|               irq_exit              |   1   |
|        radix_tree_next_chunk        |   41  |
|       restore_c_regs_and_iret       |   58  |
|            __d_lookup_rcu           |   16  |
|            __vma_link_rb            |   21  |
|          hrtimer_run_queues         |   1   |
|            process_echoes           |   1   |
